":START_ID",":END_ID"
"6840e827-85d8-4f56-9d96-168f6010dbfe","3335107a-f895-439d-b7a2-9ff2efb7ae55"
"6840e827-85d8-4f56-9d96-168f6010dbfe","db93ed92-1fb0-4b3d-af03-34874081bbe2"
"6840e827-85d8-4f56-9d96-168f6010dbfe","1c91c8b6-cd25-4bcd-8d33-a1a00bbf4b3a"
"6840e827-85d8-4f56-9d96-168f6010dbfe","060054c6-d6f1-4231-8b6a-2ee97a1ffa3a"
"6840e827-85d8-4f56-9d96-168f6010dbfe","fc8a9dc7-6ecb-424d-b10b-003208905972"
"6840e827-85d8-4f56-9d96-168f6010dbfe","6a878878-4039-4b0b-a611-6fa72c7d2e92"
"6840e827-85d8-4f56-9d96-168f6010dbfe","0f93d753-dc3c-44b3-b14d-135d837c5c43"
"6840e827-85d8-4f56-9d96-168f6010dbfe","17daf06b-5479-4ac9-ae5a-1dd7081dc138"
"6840e827-85d8-4f56-9d96-168f6010dbfe","4fafcc14-ee23-4450-9896-b3d4f0d704c5"
"6840e827-85d8-4f56-9d96-168f6010dbfe","c22bce6f-bcdd-49b8-b8df-0d014004ec75"
"6840e827-85d8-4f56-9d96-168f6010dbfe","bea7ffd0-c5ed-47d3-a367-f916fc997c6e"
"6840e827-85d8-4f56-9d96-168f6010dbfe","c69ecbd1-3f81-41ce-a401-8dec6df65190"
"6840e827-85d8-4f56-9d96-168f6010dbfe","5fe89299-4cd0-4603-b6cd-eb3ced0893db"
"6840e827-85d8-4f56-9d96-168f6010dbfe","610d7b6e-3f8f-484b-9ecc-3196fc7af593"
"6840e827-85d8-4f56-9d96-168f6010dbfe","dc6f622e-4588-4c5f-a50f-e328fc8d0dfd"
"6840e827-85d8-4f56-9d96-168f6010dbfe","e896b3c3-a083-4f83-bebc-2aa933c2ae53"
"6840e827-85d8-4f56-9d96-168f6010dbfe","b1d078eb-9799-4dd5-adc3-920d115234ab"
"6840e827-85d8-4f56-9d96-168f6010dbfe","a475576e-c648-43c1-ad4b-2c8897c438b4"
"6840e827-85d8-4f56-9d96-168f6010dbfe","27eee3e1-19c9-4a24-9828-ef6078e66b74"
"6840e827-85d8-4f56-9d96-168f6010dbfe","0c6ff611-cddd-4d55-923a-7859c1b3c8f6"
"6840e827-85d8-4f56-9d96-168f6010dbfe","9aaef128-d582-4264-ad5c-82550a6e145f"
"6840e827-85d8-4f56-9d96-168f6010dbfe","9ebb98dc-acc3-416f-b470-c27041834589"
"6840e827-85d8-4f56-9d96-168f6010dbfe","49ad15e8-688b-4d88-8d68-5580db2203e8"
"6840e827-85d8-4f56-9d96-168f6010dbfe","051c249b-1741-4fc3-95dc-7397e5140191"
"6840e827-85d8-4f56-9d96-168f6010dbfe","43c79723-0261-4351-b6ac-9f380279fd55"
"6840e827-85d8-4f56-9d96-168f6010dbfe","c18f4dce-72af-4b38-a1e1-2b8c4bb597ba"
"6840e827-85d8-4f56-9d96-168f6010dbfe","af4620a8-28a5-4c17-8c42-ea5831bb63ed"
"6840e827-85d8-4f56-9d96-168f6010dbfe","c1634947-5578-459c-9657-677004f7f25c"
"6840e827-85d8-4f56-9d96-168f6010dbfe","64aa0e2e-cb23-4149-bd31-a8309f76d0b1"
"6840e827-85d8-4f56-9d96-168f6010dbfe","f7f2d4b3-867e-4ad8-832a-6aa8863bf2c0"
"6840e827-85d8-4f56-9d96-168f6010dbfe","75cca6d6-4f15-4fac-a75c-fea78bc2c824"
"6840e827-85d8-4f56-9d96-168f6010dbfe","2dbbe8b0-b2db-4e57-8ea9-7383fbe85dc5"
"6840e827-85d8-4f56-9d96-168f6010dbfe","3a600822-7b93-43d5-a2d2-22856a6fc639"
